SLURM_ARRAY_JOB_ID,SLURM_ARRAY_TASK_COUNT,SLURM_ARRAY_TASK_ID,SLURM_ARRAY_TASK_MAX,SLURM_ARRAY_TASK_MIN,SLURM_JOB_ID,cfg_make_cv_sim_recipe,cfg_make_wt_specs_recipe,cfg_maxseqlen,cfg_n_imports_mx,cfg_num_mut_sites,cfg_p_wt_to_mut,cfg_pop_size,cfg_refseqs,cfg_suffix_mut,cfg_suffix_wt,replicate_num,replicate_uuid,trt_eff_size,trt_mutmx_active_strain_factor,trt_mutmx_rel_beta,trt_mutmx_withinhost_r,trt_name,trt_seed,trt_type,cumulative_infections,cumulative_reinfections,cumulative_infectious,cumulative_symptomatic_cases,cumulative_severe_cases,cumulative_critical_cases,cumulative_recoveries,cumulative_deaths,cumulative_tests,cumulative_diagnoses,cumulative_known_deaths,cumulative_quarantined_people,cumulative_isolated_people,cumulative_vaccine_doses,cumulative_vaccinated_people
56543307,35,34,34,0,56543307,make_cv_sim_uk,make_wt_specs_single,19,1000,1,2e-06,1200000,https://osf.io/hp25c/download,',+,4,0c87d903-b300-8168-a6e3-4da041fd3a21,1.0,1.0,1.0,1.0,Sneu/Gneu,34,Sneu/Gneu,4206719,312374,4206200,2874555,268017,85396,4169201,37088,164310482,867128,16696,11263517,867157,55103078,27788186
56543307,35,1,34,0,56543917,make_cv_sim_uk,make_wt_specs_single,19,1000,1,2e-06,1200000,https://osf.io/hp25c/download,',+,0,b92da934-e790-8e42-8eff-a3f6c3496803,1.3,1.0,1.0,1.3,Sben1.3x/Gneu,1,Sben/Gneu,4415785,324819,4414667,3015786,284158,92093,4375231,38605,164081218,1025988,18486,13780749,1026292,55057308,27772454
56543307,35,18,34,0,56546707,make_cv_sim_uk,make_wt_specs_single,19,1000,1,2e-06,1200000,https://osf.io/hp25c/download,',+,2,61af7feb-87d6-884a-91ab-8decd551b347,1.3,1.0,0.75,1.3,Sben1.3x/Gdel1.3x,18,Sben/Gdel,4247169,309322,4246957,2899109,274257,90944,4207942,38042,164143226,869158,16497,11226349,868865,55098800,27791728
56543307,35,16,34,0,56546458,make_cv_sim_uk,make_wt_specs_single,19,1000,1,2e-06,1200000,https://osf.io/hp25c/download,',+,2,45915ee2-af31-8bc0-94c2-64fb711075ad,2.0,1.0,1.0,2.0,Sben2x/Gneu,16,Sben/Gneu,4851657,370462,4853725,3314107,309151,105304,4805380,44261,163818926,1028444,20165,13203326,1028464,55063886,27770062
56543307,35,22,34,0,56546773,make_cv_sim_uk,make_wt_specs_single,19,1000,1,2e-06,1200000,https://osf.io/hp25c/download,',+,3,d27c338e-5715-85d4-8cdf-686f8057e703,1.3,1.0,1.0,1.3,Sben1.3x/Gneu,22,Sben/Gneu,4400478,321544,4402977,3006674,280664,93800,4361204,40877,163913916,938329,20091,12222069,938382,55201610,27843432
56543307,35,20,34,0,56546765,make_cv_sim_uk,make_wt_specs_single,19,1000,1,2e-06,1200000,https://osf.io/hp25c/download,',+,2,33937cef-a0b6-8083-9545-a1b2e82e9f60,1.0,1.0,1.0,1.0,Sneu/Gneu,20,Sneu/Gneu,4745255,360643,4743875,3234035,307325,100385,4701613,43629,163799008,1049204,20961,13782525,1049244,54988998,27736666
56543307,35,17,34,0,56546459,make_cv_sim_uk,make_wt_specs_single,19,1000,1,2e-06,1200000,https://osf.io/hp25c/download,',+,2,bacbc514-2c13-8313-b349-23f0f222d92c,1.1,1.0,0.9,1.1,Sben1.1x/Gdel1.1x,17,Sben/Gdel,4383298,327062,4384578,2995970,279618,96419,4339710,41643,163888018,903670,20182,11567273,903561,55066186,27772868
56543307,35,10,34,0,56546032,make_cv_sim_uk,make_wt_specs_single,19,1000,1,2e-06,1200000,https://osf.io/hp25c/download,',+,1,672657b0-c2e6-88fd-ac67-01d3c6ee1965,1.1,1.0,0.9,1.1,Sben1.1x/Gdel1.1x,10,Sben/Gdel,5240289,412590,5242213,3576394,335640,113838,5194848,47343,163760644,1119400,22075,14399853,1119851,55116694,27795362
56543307,35,31,34,0,56547201,make_cv_sim_uk,make_wt_specs_single,19,1000,1,2e-06,1200000,https://osf.io/hp25c/download,',+,4,4d218793-4fc3-83d7-a742-637dbb7d77f1,1.1,1.0,0.9,1.1,Sben1.1x/Gdel1.1x,31,Sben/Gdel,3785265,262951,3786638,2593126,246370,80072,3754098,33472,164409980,755699,14326,9624242,755869,55133990,27808472
56543307,35,30,34,0,56547200,make_cv_sim_uk,make_wt_specs_single,19,1000,1,2e-06,1200000,https://osf.io/hp25c/download,',+,4,1af6abdf-9d38-8a52-8fed-3338a2fd8dcc,2.0,1.0,1.0,2.0,Sben2x/Gneu,30,Sben/Gneu,4662600,348307,4661855,3177891,297949,96806,4622655,42330,163787048,1009153,19974,13141018,1008831,55038954,27761874
56543307,35,3,34,0,56544960,make_cv_sim_uk,make_wt_specs_single,19,1000,1,2e-06,1200000,https://osf.io/hp25c/download,',+,0,22ce47ac-0205-87ef-97f7-1e6e1a4ae8a3,1.1,1.0,0.9,1.1,Sben1.1x/Gdel1.1x,3,Sben/Gdel,3837543,273168,3838708,2617584,246110,78646,3803146,32264,164297832,787308,13897,10214509,787033,55092268,27785196
56543307,35,0,34,0,56543618,make_cv_sim_uk,make_wt_specs_single,19,1000,1,2e-06,1200000,https://osf.io/hp25c/download,',+,0,1be1111a-1a80-8082-bbec-82cc6c17c491,1.1,1.0,1.0,1.1,Sben1.1x/Gneu,0,Sben/Gneu,4073969,294664,4077683,2785532,260047,88982,4037189,37763,164310666,793819,16482,10019115,794063,55082148,27781976
